Election Date,Election Name,County ID,County Name,Ballot Measure ID,Ballot Measure Name,Ballot Measure Title,Yes Votes,No Votes
11/3/2020,"November 3, 2020, General Election",35,San Benito,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"14,470","13,735"
11/3/2020,"November 3, 2020, General Election",35,San Benito,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","12,196","16,296"
11/3/2020,"November 3, 2020, General Election",35,San Benito,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"10,470","17,634"
11/3/2020,"November 3, 2020, General Election",35,San Benito,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"15,340","13,065"
11/3/2020,"November 3, 2020, General Election",35,San Benito,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"10,877","17,631"
11/3/2020,"November 3, 2020, General Election",35,San Benito,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"15,362","12,896"
11/3/2020,"November 3, 2020, General Election",35,San Benito,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"10,876","17,114"
11/3/2020,"November 3, 2020, General Election",35,San Benito,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"10,534","17,684"
11/3/2020,"November 3, 2020, General Election",35,San Benito,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"15,994","12,300"
11/3/2020,"November 3, 2020, General Election",35,San Benito,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"10,570","17,751"
11/3/2020,"November 3, 2020, General Election",35,San Benito,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"16,559","11,315"
11/3/2020,"November 3, 2020, General Election",35,San Benito,1.9E+11,Proposition 25,Eliminates Money Bail System,"10,603","17,160"
11/3/2020,"November 3, 2020, General Election",36,San Bernardino,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"395,626","416,060"
11/3/2020,"November 3, 2020, General Election",36,San Bernardino,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","337,450","485,332"
11/3/2020,"November 3, 2020, General Election",36,San Bernardino,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"293,569","521,692"
11/3/2020,"November 3, 2020, General Election",36,San Bernardino,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"427,954","393,824"
11/3/2020,"November 3, 2020, General Election",36,San Bernardino,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"305,955","520,956"
11/3/2020,"November 3, 2020, General Election",36,San Bernardino,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"408,717","402,827"
11/3/2020,"November 3, 2020, General Election",36,San Bernardino,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"349,895","462,505"
11/3/2020,"November 3, 2020, General Election",36,San Bernardino,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"286,666","530,468"
11/3/2020,"November 3, 2020, General Election",36,San Bernardino,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"524,123","298,307"
11/3/2020,"November 3, 2020, General Election",36,San Bernardino,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"276,506","544,596"
11/3/2020,"November 3, 2020, General Election",36,San Bernardino,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"466,582","339,216"
11/3/2020,"November 3, 2020, General Election",36,San Bernardino,1.9E+11,Proposition 25,Eliminates Money Bail System,"302,240","497,549"
11/3/2020,"November 3, 2020, General Election",37,San Diego,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"814,240","734,020"
11/3/2020,"November 3, 2020, General Election",37,San Diego,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","692,690","879,610"
11/3/2020,"November 3, 2020, General Election",37,San Diego,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"618,452","930,157"
11/3/2020,"November 3, 2020, General Election",37,San Diego,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"895,460","670,208"
11/3/2020,"November 3, 2020, General Election",37,San Diego,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"653,748","918,822"
11/3/2020,"November 3, 2020, General Election",37,San Diego,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"812,945","717,227"
11/3/2020,"November 3, 2020, General Election",37,San Diego,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"576,929","943,854"
11/3/2020,"November 3, 2020, General Election",37,San Diego,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"583,099","957,116"
11/3/2020,"November 3, 2020, General Election",37,San Diego,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"999,263","557,394"
11/3/2020,"November 3, 2020, General Election",37,San Diego,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"557,301","980,341"
11/3/2020,"November 3, 2020, General Election",37,San Diego,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"871,707","650,103"
11/3/2020,"November 3, 2020, General Election",37,San Diego,1.9E+11,Proposition 25,Eliminates Money Bail System,"645,574","869,768"
11/3/2020,"November 3, 2020, General Election",38,San Francisco,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"235,865","188,656"
11/3/2020,"November 3, 2020, General Election",38,San Francisco,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","306,863","125,923"
11/3/2020,"November 3, 2020, General Election",38,San Francisco,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"272,046","154,186"
11/3/2020,"November 3, 2020, General Election",38,San Francisco,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"337,852","94,835"
11/3/2020,"November 3, 2020, General Election",38,San Francisco,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"278,053","154,670"
11/3/2020,"November 3, 2020, General Election",38,San Francisco,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"252,837","167,256"
11/3/2020,"November 3, 2020, General Election",38,San Francisco,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"118,463","301,343"
11/3/2020,"November 3, 2020, General Election",38,San Francisco,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"219,533","204,414"
11/3/2020,"November 3, 2020, General Election",38,San Francisco,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"172,855","254,022"
11/3/2020,"November 3, 2020, General Election",38,San Francisco,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"194,596","222,161"
11/3/2020,"November 3, 2020, General Election",38,San Francisco,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"204,235","212,007"
11/3/2020,"November 3, 2020, General Election",38,San Francisco,1.9E+11,Proposition 25,Eliminates Money Bail System,"233,539","181,560"
11/3/2020,"November 3, 2020, General Election",39,San Joaquin,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"135,856","143,030"
11/3/2020,"November 3, 2020, General Election",39,San Joaquin,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","115,034","168,660"
11/3/2020,"November 3, 2020, General Election",39,San Joaquin,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"99,162","180,915"
11/3/2020,"November 3, 2020, General Election",39,San Joaquin,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"144,278","138,339"
11/3/2020,"November 3, 2020, General Election",39,San Joaquin,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"99,600","184,031"
11/3/2020,"November 3, 2020, General Election",39,San Joaquin,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"143,622","134,641"
11/3/2020,"November 3, 2020, General Election",39,San Joaquin,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"111,840","166,687"
11/3/2020,"November 3, 2020, General Election",39,San Joaquin,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"97,535","182,966"
11/3/2020,"November 3, 2020, General Election",39,San Joaquin,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"177,183","105,262"
11/3/2020,"November 3, 2020, General Election",39,San Joaquin,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"93,808","188,410"
11/3/2020,"November 3, 2020, General Election",39,San Joaquin,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"161,444","117,496"
11/3/2020,"November 3, 2020, General Election",39,San Joaquin,1.9E+11,Proposition 25,Eliminates Money Bail System,"106,919","170,638"
11/3/2020,"November 3, 2020, General Election",40,San Luis Obispo,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"67,442","86,448"
11/3/2020,"November 3, 2020, General Election",40,San Luis Obispo,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","60,557","96,544"
11/3/2020,"November 3, 2020, General Election",40,San Luis Obispo,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"50,474","103,817"
11/3/2020,"November 3, 2020, General Election",40,San Luis Obispo,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"78,559","78,176"
11/3/2020,"November 3, 2020, General Election",40,San Luis Obispo,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"56,690","100,756"
11/3/2020,"November 3, 2020, General Election",40,San Luis Obispo,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"66,770","85,857"
11/3/2020,"November 3, 2020, General Election",40,San Luis Obispo,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"62,945","88,622"
11/3/2020,"November 3, 2020, General Election",40,San Luis Obispo,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"49,683","103,347"
11/3/2020,"November 3, 2020, General Election",40,San Luis Obispo,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"96,697","57,417"
11/3/2020,"November 3, 2020, General Election",40,San Luis Obispo,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"45,240","107,798"
11/3/2020,"November 3, 2020, General Election",40,San Luis Obispo,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"71,557","80,330"
11/3/2020,"November 3, 2020, General Election",40,San Luis Obispo,1.9E+11,Proposition 25,Eliminates Money Bail System,"58,785","92,122"
11/3/2020,"November 3, 2020, General Election",41,San Mateo,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"207,225","147,817"
11/3/2020,"November 3, 2020, General Election",41,San Mateo,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","212,912","150,113"
11/3/2020,"November 3, 2020, General Election",41,San Mateo,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"183,422","173,295"
11/3/2020,"November 3, 2020, General Election",41,San Mateo,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"242,906","117,946"
11/3/2020,"November 3, 2020, General Election",41,San Mateo,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"188,956","173,792"
11/3/2020,"November 3, 2020, General Election",41,San Mateo,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"200,272","154,128"
11/3/2020,"November 3, 2020, General Election",41,San Mateo,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"114,132","236,287"
11/3/2020,"November 3, 2020, General Election",41,San Mateo,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"151,574","204,791"
11/3/2020,"November 3, 2020, General Election",41,San Mateo,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"179,339","181,509"
11/3/2020,"November 3, 2020, General Election",41,San Mateo,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"135,581","220,379"
11/3/2020,"November 3, 2020, General Election",41,San Mateo,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"208,674","145,030"
11/3/2020,"November 3, 2020, General Election",41,San Mateo,1.9E+11,Proposition 25,Eliminates Money Bail System,"191,586","158,470"
11/3/2020,"November 3, 2020, General Election",42,Santa Barbara,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"91,878","102,051"
11/3/2020,"November 3, 2020, General Election",42,Santa Barbara,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","94,074","103,012"
11/3/2020,"November 3, 2020, General Election",42,Santa Barbara,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"82,890","111,168"
11/3/2020,"November 3, 2020, General Election",42,Santa Barbara,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"116,889","80,015"
11/3/2020,"November 3, 2020, General Election",42,Santa Barbara,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"88,240","108,920"
11/3/2020,"November 3, 2020, General Election",42,Santa Barbara,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"88,662","103,336"
11/3/2020,"November 3, 2020, General Election",42,Santa Barbara,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"68,464","123,368"
11/3/2020,"November 3, 2020, General Election",42,Santa Barbara,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"72,508","121,214"
11/3/2020,"November 3, 2020, General Election",42,Santa Barbara,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"106,209","88,469"
11/3/2020,"November 3, 2020, General Election",42,Santa Barbara,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"74,012","119,489"
11/3/2020,"November 3, 2020, General Election",42,Santa Barbara,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"110,588","82,254"
11/3/2020,"November 3, 2020, General Election",42,Santa Barbara,1.9E+11,Proposition 25,Eliminates Money Bail System,"89,290","101,639"
11/3/2020,"November 3, 2020, General Election",43,Santa Clara,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"455,169","357,516"
11/3/2020,"November 3, 2020, General Election",43,Santa Clara,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","459,613","367,231"
11/3/2020,"November 3, 2020, General Election",43,Santa Clara,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"386,465","430,002"
11/3/2020,"November 3, 2020, General Election",43,Santa Clara,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"531,219","292,760"
11/3/2020,"November 3, 2020, General Election",43,Santa Clara,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"397,144","427,521"
11/3/2020,"November 3, 2020, General Election",43,Santa Clara,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"448,213","357,674"
11/3/2020,"November 3, 2020, General Election",43,Santa Clara,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"292,832","512,943"
11/3/2020,"November 3, 2020, General Election",43,Santa Clara,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"350,065","463,985"
11/3/2020,"November 3, 2020, General Election",43,Santa Clara,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"437,271","385,247"
11/3/2020,"November 3, 2020, General Election",43,Santa Clara,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"319,139","491,885"
11/3/2020,"November 3, 2020, General Election",43,Santa Clara,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"475,444","335,079"
11/3/2020,"November 3, 2020, General Election",43,Santa Clara,1.9E+11,Proposition 25,Eliminates Money Bail System,"422,364","380,969"
11/3/2020,"November 3, 2020, General Election",44,Santa Cruz,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"78,866","59,731"
11/3/2020,"November 3, 2020, General Election",44,Santa Cruz,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","82,843","59,075"
11/3/2020,"November 3, 2020, General Election",44,Santa Cruz,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"71,363","67,954"
11/3/2020,"November 3, 2020, General Election",44,Santa Cruz,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"101,956","40,095"
11/3/2020,"November 3, 2020, General Election",44,Santa Cruz,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"77,818","64,276"
11/3/2020,"November 3, 2020, General Election",44,Santa Cruz,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"76,736","61,553"
11/3/2020,"November 3, 2020, General Election",44,Santa Cruz,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"40,055","97,188"
11/3/2020,"November 3, 2020, General Election",44,Santa Cruz,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"63,025","75,837"
11/3/2020,"November 3, 2020, General Election",44,Santa Cruz,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"65,443","74,166"
11/3/2020,"November 3, 2020, General Election",44,Santa Cruz,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"55,182","83,088"
11/3/2020,"November 3, 2020, General Election",44,Santa Cruz,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"76,952","60,935"
11/3/2020,"November 3, 2020, General Election",44,Santa Cruz,1.9E+11,Proposition 25,Eliminates Money Bail System,"75,899","61,007"
11/3/2020,"November 3, 2020, General Election",45,Shasta,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"27,612","62,520"
11/3/2020,"November 3, 2020, General Election",45,Shasta,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","24,240","66,779"
11/3/2020,"November 3, 2020, General Election",45,Shasta,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"15,471","74,162"
11/3/2020,"November 3, 2020, General Election",45,Shasta,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"30,938","59,971"
11/3/2020,"November 3, 2020, General Election",45,Shasta,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"18,174","73,042"
11/3/2020,"November 3, 2020, General Election",45,Shasta,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"34,711","54,091"
11/3/2020,"November 3, 2020, General Election",45,Shasta,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"47,123","41,957"
11/3/2020,"November 3, 2020, General Election",45,Shasta,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"17,917","72,184"
11/3/2020,"November 3, 2020, General Election",45,Shasta,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"63,392","27,067"
11/3/2020,"November 3, 2020, General Election",45,Shasta,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"18,609","71,697"
11/3/2020,"November 3, 2020, General Election",45,Shasta,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"37,791","51,626"
11/3/2020,"November 3, 2020, General Election",45,Shasta,1.9E+11,Proposition 25,Eliminates Money Bail System,"22,462","66,982"
11/3/2020,"November 3, 2020, General Election",46,Sierra,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,700,"1,176"
11/3/2020,"November 3, 2020, General Election",46,Sierra,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services",604,"1,305"
11/3/2020,"November 3, 2020, General Election",46,Sierra,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,456,"1,430"
11/3/2020,"November 3, 2020, General Election",46,Sierra,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,785,"1,120"
11/3/2020,"November 3, 2020, General Election",46,Sierra,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,516,"1,398"
11/3/2020,"November 3, 2020, General Election",46,Sierra,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,844,"1,023"
11/3/2020,"November 3, 2020, General Election",46,Sierra,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,780,"1,086"
11/3/2020,"November 3, 2020, General Election",46,Sierra,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,461,"1,414"
11/3/2020,"November 3, 2020, General Election",46,Sierra,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"1,120",758
11/3/2020,"November 3, 2020, General Election",46,Sierra,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,546,"1,327"
11/3/2020,"November 3, 2020, General Election",46,Sierra,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,812,"1,056"
11/3/2020,"November 3, 2020, General Election",46,Sierra,1.9E+11,Proposition 25,Eliminates Money Bail System,623,"1,246"
11/3/2020,"November 3, 2020, General Election",47,Siskiyou,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"8,054","14,650"
11/3/2020,"November 3, 2020, General Election",47,Siskiyou,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","8,224","14,842"
11/3/2020,"November 3, 2020, General Election",47,Siskiyou,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"5,630","17,061"
11/3/2020,"November 3, 2020, General Election",47,Siskiyou,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"9,976","13,029"
11/3/2020,"November 3, 2020, General Election",47,Siskiyou,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"6,306","16,772"
11/3/2020,"November 3, 2020, General Election",47,Siskiyou,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"9,683","12,727"
11/3/2020,"November 3, 2020, General Election",47,Siskiyou,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"9,782","12,528"
11/3/2020,"November 3, 2020, General Election",47,Siskiyou,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"6,188","16,310"
11/3/2020,"November 3, 2020, General Election",47,Siskiyou,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"13,196","9,263"
11/3/2020,"November 3, 2020, General Election",47,Siskiyou,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"6,906","15,671"
11/3/2020,"November 3, 2020, General Election",47,Siskiyou,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"10,391","12,090"
11/3/2020,"November 3, 2020, General Election",47,Siskiyou,1.9E+11,Proposition 25,Eliminates Money Bail System,"7,297","15,108"
11/3/2020,"November 3, 2020, General Election",48,Solano,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"103,819","94,267"
11/3/2020,"November 3, 2020, General Election",48,Solano,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","98,470","103,506"
11/3/2020,"November 3, 2020, General Election",48,Solano,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"85,310","114,632"
11/3/2020,"November 3, 2020, General Election",48,Solano,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"120,501","82,408"
11/3/2020,"November 3, 2020, General Election",48,Solano,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"85,853","117,428"
11/3/2020,"November 3, 2020, General Election",48,Solano,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"114,313","84,900"
11/3/2020,"November 3, 2020, General Election",48,Solano,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"75,718","122,765"
11/3/2020,"November 3, 2020, General Election",48,Solano,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"79,061","121,275"
11/3/2020,"November 3, 2020, General Election",48,Solano,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"116,911","84,673"
11/3/2020,"November 3, 2020, General Election",48,Solano,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"74,026","127,209"
11/3/2020,"November 3, 2020, General Election",48,Solano,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"123,803","75,272"
11/3/2020,"November 3, 2020, General Election",48,Solano,1.9E+11,Proposition 25,Eliminates Money Bail System,"90,282","108,051"
11/3/2020,"November 3, 2020, General Election",49,Sonoma,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"140,671","118,462"
11/3/2020,"November 3, 2020, General Election",49,Sonoma,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","141,381","122,224"
11/3/2020,"November 3, 2020, General Election",49,Sonoma,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"123,008","135,210"
11/3/2020,"November 3, 2020, General Election",49,Sonoma,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"175,523","87,184"
11/3/2020,"November 3, 2020, General Election",49,Sonoma,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"126,163","137,222"
11/3/2020,"November 3, 2020, General Election",49,Sonoma,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"144,541","113,250"
11/3/2020,"November 3, 2020, General Election",49,Sonoma,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"76,749","177,735"
11/3/2020,"November 3, 2020, General Election",49,Sonoma,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"110,602","147,058"
11/3/2020,"November 3, 2020, General Election",49,Sonoma,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"130,253","129,393"
11/3/2020,"November 3, 2020, General Election",49,Sonoma,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"89,364","168,796"
11/3/2020,"November 3, 2020, General Election",49,Sonoma,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"142,295","113,502"
11/3/2020,"November 3, 2020, General Election",49,Sonoma,1.9E+11,Proposition 25,Eliminates Money Bail System,"139,180","116,601"
11/3/2020,"November 3, 2020, General Election",50,Stanislaus,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"97,507","111,486"
11/3/2020,"November 3, 2020, General Election",50,Stanislaus,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","79,343","131,580"
11/3/2020,"November 3, 2020, General Election",50,Stanislaus,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"63,899","144,168"
11/3/2020,"November 3, 2020, General Election",50,Stanislaus,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"97,470","111,944"
11/3/2020,"November 3, 2020, General Election",50,Stanislaus,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"67,901","142,483"
11/3/2020,"November 3, 2020, General Election",50,Stanislaus,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"102,927","105,200"
11/3/2020,"November 3, 2020, General Election",50,Stanislaus,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"91,095","117,405"
11/3/2020,"November 3, 2020, General Election",50,Stanislaus,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"66,998","142,455"
11/3/2020,"November 3, 2020, General Election",50,Stanislaus,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"133,904","75,316"
11/3/2020,"November 3, 2020, General Election",50,Stanislaus,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"65,067","143,802"
11/3/2020,"November 3, 2020, General Election",50,Stanislaus,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"111,225","96,271"
11/3/2020,"November 3, 2020, General Election",50,Stanislaus,1.9E+11,Proposition 25,Eliminates Money Bail System,"72,626","135,284"
11/3/2020,"November 3, 2020, General Election",51,Sutter,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"15,386","25,296"
11/3/2020,"November 3, 2020, General Election",51,Sutter,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","12,439","28,899"
11/3/2020,"November 3, 2020, General Election",51,Sutter,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"9,853","30,862"
11/3/2020,"November 3, 2020, General Election",51,Sutter,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"15,762","25,303"
11/3/2020,"November 3, 2020, General Election",51,Sutter,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"10,398","30,827"
11/3/2020,"November 3, 2020, General Election",51,Sutter,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"18,042","22,387"
11/3/2020,"November 3, 2020, General Election",51,Sutter,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"19,422","20,922"
11/3/2020,"November 3, 2020, General Election",51,Sutter,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"9,557","31,164"
11/3/2020,"November 3, 2020, General Election",51,Sutter,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"28,992","12,227"
11/3/2020,"November 3, 2020, General Election",51,Sutter,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"10,459","30,549"
