year,county_name,eligible,total_registered,democratic_perc,republican_perc,american independent_perc,green_perc,libertarian_perc,peace and freedom_perc,unknown_perc,other_perc,no party preference_perc
2022,Placer,276613,234732,0.2824625530392107,0.4170500826474447,0.0299831296968457,0.0038725014058585,0.0162014552766559,0.0019000391936335,0.0024283012115944,0.004051428863555,0.2420505086652011
2022,Plumas,15930,12480,0.2814102564102564,0.4230769230769231,0.0479967948717948,0.004326923076923,0.0113782051282051,0.0028044871794871,0.0,0.0003205128205128,0.2286858974358974
2022,Riverside,1481361,1035957,0.3717847362390524,0.3290841222174279,0.0307734780497646,0.0027414265263905,0.0076257991403118,0.0034895270749654,0.00331577468949,0.0046604250948639,0.2465247109677332
2022,Sacramento,1013368,765965,0.4243418432957119,0.2578577350140019,0.0302115631915296,0.0046046490374886,0.0094234070747357,0.0057065270606359,0.0025079474910733,0.0021123680585927,0.26323395977623
2022,San Benito,34253,30064,0.4539316125598723,0.2590141032464076,0.0266431612559872,0.0036921234699308,0.0076836083022884,0.0031599254922831,9.978712080894092e-05,0.0013304949441192,0.2444451836083022
2022,San Bernardino,1330247,937316,0.3898482475493857,0.2943340346265293,0.0334700357190104,0.0031888925399758,0.0075897562828331,0.004512885729039,0.0033681277178667,0.0049343017722945,0.2587537180630652
2022,San Diego,2224081,1741707,0.3598234375816369,0.2769696625207339,0.0322482484137687,0.0040184715339606,0.0093615056952748,0.0029878733908745,0.00379972061891,0.0026761102757237,0.3081149699691165
2022,San Francisco,660296,500051,0.5683780254414049,0.0663472325822766,0.0160783600072792,0.0081491687847839,0.0059653915300639,0.0027417203445248,0.0038436079519888,0.0020177941849931,0.3264786991726844
2022,San Joaquin,458818,344891,0.4161691664902824,0.2912804335282741,0.0265098248432113,0.0030009481256396,0.0069355245570339,0.0038388940273883,0.003172016666135,0.0031343235978903,0.2459588681641446
2022,San Luis Obispo,209049,172544,0.3450134458456973,0.3484154766320474,0.0306472551928783,0.0061723386498516,0.010200296735905,0.0021501761869436,0.002880424703264,0.0094005007418397,0.2451200853115727
2022,San Mateo,507576,399351,0.5030987777669268,0.1522069557857624,0.0203354943395659,0.004825329096459,0.0059922223808128,0.0023012337517622,0.0021935590495579,0.0021935590495579,0.3068528687795949
2022,Santa Barbara,294186,217417,0.4235455369175363,0.2566956585731566,0.0253568028259059,0.0051513911055713,0.007869669805029,0.0023779189299824,0.0034357938891623,0.00615407258862,0.2694131553650358
2022,Santa Clara,1208495,885764,0.4556371674622134,0.1726351488658378,0.0199285588486323,0.0038588156664754,0.0067896189052614,0.0025559855672617,8.241472897972824e-05,0.0017871577530809,0.336725132202257
2022,Santa Cruz,189838,159499,0.5458717609514793,0.1401450792794939,0.021580072602336,0.0109279682004275,0.0091035053511307,0.0032539388961686,0.0001128533721214,0.0059624198270835,0.2630424015197587
2022,Shasta,134126,101782,0.2323495313513195,0.460051875577214,0.0406260438977422,0.0038218938515651,0.0110432099978385,0.0032913481755123,5.894951956141557e-05,0.0024758798215794,0.2462812678076673
2022,Sierra,2622,2190,0.2762557077625571,0.3981735159817351,0.0561643835616438,0.0091324200913242,0.01324200913242,0.0018264840182648,0.0,0.0191780821917808,0.2260273972602739
2022,Siskiyou,34508,27566,0.3001523616048756,0.3786185881157948,0.0465428426322281,0.0077994631067256,0.012479140970761,0.0047159544366248,0.0031923383878691,0.0023942537909018,0.2441050569542189
2022,Solano,294055,231510,0.4563604163966999,0.2162930326983715,0.028327070104963,0.0037579370221588,0.0077620837112867,0.0031704893957064,0.0043842598591853,0.0059219904107813,0.2740227204008466
2022,Sonoma,349097,274292,0.5191584151196535,0.1814416752949411,0.0244010033103408,0.0107513161156723,0.0082539775130153,0.0023916118588949,0.0029676403249092,0.0041816750032811,0.2464526854592915
2022,Stanislaus,346439,248466,0.3728598681509744,0.3486472998317677,0.029102573390323,0.0027689905258667,0.0077032672478327,0.0034008677243566,0.0039522510122109,0.0090917872062978,0.22247309491037
2022,Sutter,60635,46087,0.2979365113806496,0.3903269902575563,0.0322867619936207,0.0023216959229283,0.0082886714257816,0.0033632043743354,0.0046433918458567,0.0137131946101937,0.2471195781890771
2022,Tehama,43847,33286,0.2523583488553746,0.4269062068136754,0.0480982995854112,0.003004266057802,0.0114162110196479,0.0031544793606921,0.0,0.0024034128462416,0.2526587754611548
2022,Trinity,11301,7656,0.3136102403343783,0.3239289446185998,0.0479362591431557,0.0121473354231974,0.0124085684430512,0.0050940438871473,0.0279519331243469,0.0783699059561128,0.1785527690700104
2022,Tulare,266322,169367,0.3110050954436224,0.3918768118936983,0.0312693736087903,0.0027868474968559,0.0078940997951194,0.0025624826560073,0.0034658463573187,0.0018244404163739,0.2473150023322134
2022,Tuolumne,41054,31999,0.2936341760680021,0.4122003812619144,0.0386574580455639,0.0055314228569642,0.0113128535266727,0.0027500859401856,9.37529297790556e-05,0.0011250351573486,0.2346948342135691
2022,Ventura,550773,448174,0.3980016689946316,0.2964049677134327,0.023481951206451,0.0040252223466778,0.0080325944833926,0.0026351372458018,0.0038177136558568,0.0117588258131886,0.2518419185405668
2022,Yolo,151613,113642,0.4727037538938068,0.1955175023318843,0.0272962461061931,0.0071276464687351,0.0082891888562327,0.0035814223614508,0.0037838123229087,0.004927755583323,0.2767726720754651
2022,Yuba,48389,33754,0.2682348758665639,0.3618237838478402,0.0482313207323576,0.0043846655211234,0.0116134384072998,0.0058955975588078,0.0055400841381762,0.0030218640753688,0.2912543698524619
